username,tweet_id,tweet_text,discussion_link,iso_8601_timestamp,datetime_timestamp,images,video_preview
fireflyflies568,1722671476942557502,Let’s gooooooooooo!,https://twitter.com/fireflyflies568/status/1722671476942557502,2023-11-09T17:44:20.000Z,2023-11-09 17:44:20,[],[]
fireflyflies568,1722670961659703686,Thanks for sharing ,https://twitter.com/fireflyflies568/status/1722670961659703686,2023-11-09T17:42:17.000Z,2023-11-09 17:42:17,[],[]
panditdhamdhere,1722563501229572577,"Use the API key & secret to authenticate your requests to pokt network’s RPC endpoint. You can use any Web3 library or framework to make the requests such as web3.js, ethers.js, truffle.
Enjoy the reliable, performant, and cost-effective RPC access to any blockchain data.",https://twitter.com/panditdhamdhere/status/1722563501229572577,2023-11-09T10:35:17.000Z,2023-11-09 10:35:17,[],[]
StainmoreSteel,1723502695355457669,"LUKSO (LYX) = ETH on steroids, new and created by former Ethereum developer Fabian Vogelsteller, author of ERC20 and ERC725, developer of web3.js and the Mist Browser.
Long shot for the future: ZEOS a privacy coin running on the EOS network about to emerge.
$LYX $EOS #crypto #BTC",https://twitter.com/StainmoreSteel/status/1723502695355457669,2023-11-12T00:47:18.000Z,2023-11-12 00:47:18,[],[]
blockiosaurus,1722679964871631035,New Web3js will have a similar system and therefore less gymnastics required.,https://twitter.com/blockiosaurus/status/1722679964871631035,2023-11-09T18:18:04.000Z,2023-11-09 18:18:04,[],[]
Secure_Pad,1723409896069046376,"𝗔𝗱𝘃𝗮𝗻𝗰𝗲𝗱 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝗺𝗲𝗻𝘁: Explore token standards (e.g., ERC-20, ERC-721). Understand cross-chain interoperability.  
𝗗𝗔𝗽𝗽 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝗺𝗲𝗻𝘁: Learn DApp development with web3.js or ethers.js. Consider UX in blockchain applications. ",https://twitter.com/Secure_Pad/status/1723409896069046376,2023-11-11T18:38:33.000Z,2023-11-11 18:38:33,[],[]
steveluscher,1721693090963132620,This is a great caveat. Here's one way that you might actually implement subscription gap recovery in the new @solana/web3.js.,https://twitter.com/steveluscher/status/1721693090963132620,2023-11-07T00:56:35.000Z,2023-11-07 00:56:35,[],[]
fireflyflies568,1722670166218289494,Can’t wait! ,https://twitter.com/fireflyflies568/status/1722670166218289494,2023-11-09T17:39:07.000Z,2023-11-09 17:39:07,[],[]
ArrakisFimamce,1722193608252772378,Reminder,https://twitter.com/ArrakisFimamce/status/1722193608252772378,2023-11-08T10:05:27.000Z,2023-11-08 10:05:27,['https://pbs.twimg.com/media/F-Nna6hW4AAihSC?format=jpg&name=small'],[]
MathieuPiton,1722456483781124393,"Your Key, Your Crypto: Retrieving Your Wallet Address from a Private Key Using JavaScript and Web3.js :",https://twitter.com/MathieuPiton/status/1722456483781124393,2023-11-09T03:30:02.000Z,2023-11-09 03:30:02,[],[]
gregthegreek,1722204503422927164,"One of my favourite features…

Fully customizable global configurations ",https://twitter.com/gregthegreek/status/1722204503422927164,2023-11-08T10:48:45.000Z,2023-11-08 10:48:45,[],[]
pingframes24182,1723156090551230688,"区块链技术为 web3.js 应用程序提供了一个加密的、分布式的数据库，可以有效地防止数据被篡改或泄露
 @Port3Network #Port3",https://twitter.com/pingframes24182/status/1723156090551230688,2023-11-11T01:50:01.000Z,2023-11-11 01:50:01,[],[]
gregthegreek,1722191285975502948,"It’s landing… 

@web3_js v4 in @HardhatHQ ",https://twitter.com/gregthegreek/status/1722191285975502948,2023-11-08T09:56:14.000Z,2023-11-08 09:56:14,[],[]
theweb3scoop,1721203312010412375,"And oh em geez ... It was rigorous
These are things that I learnt
Blockchain fundamental and advanced
Solidity basics and advanced
Remix ide
Web3.js
Ganache
Truffle
Revised (html CSS JS react)
Project:
Twitter DAPP
Voting DAO
 N m yet to complete 5 more projects
Stay tuned ",https://twitter.com/theweb3scoop/status/1721203312010412375,2023-11-05T16:30:22.000Z,2023-11-05 16:30:22,[],[]
mordonez_me,1722256533520884092,Wen should we rewrite our dapps with the new web3.js? I don’t want to re-rewrite it ,https://twitter.com/mordonez_me/status/1722256533520884092,2023-11-08T14:15:30.000Z,2023-11-08 14:15:30,[],[]
0xjooy,1721687727597584773,"So you mean to say -
1. Learn solidity, the frontend part web3.js etc, web3 auditing and stuff and be good enough to teach it.
2. Plan the course, teach it and record the video.
3. Post process the video and learn video editing too.
4. Upload video and then learn to market it.",https://twitter.com/0xjooy/status/1721687727597584773,2023-11-07T00:35:16.000Z,2023-11-07 00:35:16,[],[]
Nitinkush19213,1721083415603352048," Introducing Metacrafters Bank! 
 Connect your Metamask wallet, transfer Ether, and personalize your account with this user-friendly Web3 dApp. Seamlessly integrated with MetaMask.

Tech: Solidity, Ethers.js, MetaMask, Hardhat.

 #Blockchain #DeFi #DApp #Crypto #web3",https://twitter.com/Nitinkush19213/status/1721083415603352048,2023-11-05T08:33:57.000Z,2023-11-05 08:33:57,"['https://pbs.twimg.com/media/F-KEOrxWoAA22xg?format=png&name=360x360', 'https://pbs.twimg.com/media/F-KEPEOXoAA08Kk?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-KEPXeW4AA-CZR?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-KEPpiWkAA4URQ?format=jpg&name=360x360']",[]
_BuildBear,1722230462138204602," Exciting Feature Update! -  Web3 Code Snippet Magic!

We are thrilled to announce that BuildBear now generates code snippets for your favorite web3 libraries like Web3.js, Ethers, Wagmi, Web3j, and Web3py, tailored to your Testnet.",https://twitter.com/_BuildBear/status/1722230462138204602,2023-11-08T12:31:54.000Z,2023-11-08 12:31:54,['https://pbs.twimg.com/media/F-aU3xNbcAA4O7H?format=jpg&name=small'],[]
panditdhamdhere,1722563484825649589,"As a web 3 dev you can use pokt network’s RPC with any Web3 library or framework, such as web3.js, ethers.js, truffle, etc.
Pokt network is open and permissionless, because anyone can use it, run a node, join the community, and become a member of the DAO.",https://twitter.com/panditdhamdhere/status/1722563484825649589,2023-11-09T10:35:13.000Z,2023-11-09 10:35:13,[],[]
JobitedCom,1721517539233046843," Calling all developers proficient in Next.js, TailwindCSS, GraphQL, and familiar with Viem and/or Ether.js!

 We're on the lookout for passionate tech enthusiasts. If this sounds like you, we'd love to see your CV. 
 Please send your CV to info@jobited.com ",https://twitter.com/JobitedCom/status/1721517539233046843,2023-11-06T13:19:00.000Z,2023-11-06 13:19:00,[],[]
Secure_Pad,1723409896069046376,"𝗔𝗱𝘃𝗮𝗻𝗰𝗲𝗱 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝗺𝗲𝗻𝘁: Explore token standards (e.g., ERC-20, ERC-721). Understand cross-chain interoperability.  
𝗗𝗔𝗽𝗽 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝗺𝗲𝗻𝘁: Learn DApp development with web3.js or ethers.js. Consider UX in blockchain applications. ",https://twitter.com/Secure_Pad/status/1723409896069046376,2023-11-11T18:38:33.000Z,2023-11-11 18:38:33,[],[]
panditdhamdhere,1722563501229572577,"Use the API key & secret to authenticate your requests to pokt network’s RPC endpoint. You can use any Web3 library or framework to make the requests such as web3.js, ethers.js, truffle.
Enjoy the reliable, performant, and cost-effective RPC access to any blockchain data.",https://twitter.com/panditdhamdhere/status/1722563501229572577,2023-11-09T10:35:17.000Z,2023-11-09 10:35:17,[],[]
RuthJSJohnson,1722252030155317667,"LHV Bank founder has $470M worth of Ether, but lost his private key",https://twitter.com/RuthJSJohnson/status/1722252030155317667,2023-11-08T13:57:36.000Z,2023-11-08 13:57:36,[],[]
Datta2324,1722234366838133060,"Day 10

Ganache & Networks
Introduction to Ethers.js
A note on the await keyword
Adding Transaction Overrides
Transaction Receipts
Sending a ""raw transaction in ethersjs
Interacting with Contracts in Ethersjs
Environment Variables

#100DaysOfCode #100daysofcodechallenge",https://twitter.com/Datta2324/status/1722234366838133060,2023-11-08T12:47:25.000Z,2023-11-08 12:47:25,[],[]
Kyoya_R08,1722845432429281384,"Reactとether.jsを使ってスマコンにアクセスして、フロントエンドで指定した通りの色でフルオンチェーンNFT作れるようにした！#フルオンチェーンNFT #nft #dApps
#p5js",https://twitter.com/Kyoya_R08/status/1722845432429281384,2023-11-10T05:15:34.000Z,2023-11-10 05:15:34,[],['https://pbs.twimg.com/ext_tw_video_thumb/1722845289135079424/pu/img/jy8xRbDSaPAbLuYZ.jpg']
motakasoft,1723634280205832404,"GitHub Trending Archive, 10 Nov 2023, TypeScript. t3-oss/create-t3-turbo, ixartz/Next-js-Boilerplate, openai/openai-node, rubickCenter/rubick, microsoft/inshellisense, ztjhz/BetterChatGPT, ethers-io/ethers.js, chathub-dev/chathub, reactjs/react.dev https://github.motakasoft.com/trending/?d=2023-11-10&l=typescript…",https://twitter.com/motakasoft/status/1723634280205832404,2023-11-12T09:30:10.000Z,2023-11-12 09:30:10,[],[]
ed__marquez,1722709901468643833, Check out this GitHub repo to try this example using eth_call and eth_estimateGas on Hedera with ethers.js:,https://twitter.com/ed__marquez/status/1722709901468643833,2023-11-09T20:17:01.000Z,2023-11-09 20:17:01,[],[]
motakasoft,1723271889572004097,"GitHub Trending Archive, 09 Nov 2023, TypeScript. chronark/highstorm, aws/aws-sdk-js-v3, t3-oss/create-t3-turbo, bluesky-social/social-app, ixartz/Next-js-Boilerplate, openai/openai-node, microsoft/inshellisense, rubickCenter/rubick, ethers-io/ethers.js https://github.motakasoft.com/trending/?d=2023-11-09&l=typescript…",https://twitter.com/motakasoft/status/1723271889572004097,2023-11-11T09:30:09.000Z,2023-11-11 09:30:09,[],[]
PaulCramer_,1722634899633402140,Is Ethersjs a recommended library for signing/sending transactions? I'm finding outdated and deprecated code throughout the docs. It almost seems to have been abandoned?,https://twitter.com/PaulCramer_/status/1722634899633402140,2023-11-09T15:18:59.000Z,2023-11-09 15:18:59,[],[]
gudSandwich,1723774602222907615,"Front React / Next
Web3.js ethers.js / wagmi 
Back node / express

Dev front sur el fiasco @HiveFiveNFT et 2/3 autres projets AVAX en presta
Une lib react-three-fiber pour recréer des images dans three.js soon open source 

",https://twitter.com/gudSandwich/status/1723774602222907615,2023-11-12T18:47:46.000Z,2023-11-12 18:47:46,[],[]
EtherMikhael,1723050306865398002,"If Israel is bombing, they don’t really know who they are killing js I don’t think any offensive would take headcounts and profile targets before bombing",https://twitter.com/EtherMikhael/status/1723050306865398002,2023-11-10T18:49:40.000Z,2023-11-10 18:49:40,[],[]
dacadeOrg,1722134353281474699,"We are back with another video from @ProgrammerSmart! 

This short video explains how to upgrade your smart contract with examples of transparent upgradeable contracts using HardHat, ethers.js & Open Zeppelin.

Watch it here:",https://twitter.com/dacadeOrg/status/1722134353281474699,2023-11-08T06:10:00.000Z,2023-11-08 06:10:00,[],[]
KanishkKhurana_,1722610542454665331,"Frontend role works a lot around frameworks, but javascript is key. 
Specially in web3.
Knowing nextjs is the best start. 
Then tailwindcss to make your life easy. 
Learning async calls, sdks like wagmi and ethers.js and connecting a db like mongo is key.",https://twitter.com/KanishkKhurana_/status/1722610542454665331,2023-11-09T13:42:12.000Z,2023-11-09 13:42:12,[],[]
soyo612,1721584467377004606,lol in Asia you get ether stab or chairs or bottles thrown at you for being disrespectful just like what Pete did. You thinking it’s all fun and games until you end up in the hospital js.,https://twitter.com/soyo612/status/1721584467377004606,2023-11-06T17:44:57.000Z,2023-11-06 17:44:57,[],[]
IbrahimIjai,1722903325962555703,"Hello, I'm available, React next Js, Vue Js, nuxt Js, and typescript...

Web3(Evm): solidity, wagmi, ethers
http://ijai.space",https://twitter.com/IbrahimIjai/status/1722903325962555703,2023-11-10T09:05:37.000Z,2023-11-10 09:05:37,[],[]
KakarotZkEvm,1722279098440192229,"Today, Kakarot has already integrated Metamask, Remix, Foundry, and Ethers.js. 

We are currently testing all other EVM tools, such as Hardhat, Viem, and WAGMI.

In just 10 months, Solidity devs and users can use Kakarot with existing tools without needing to make any changes.",https://twitter.com/KakarotZkEvm/status/1722279098440192229,2023-11-08T15:45:10.000Z,2023-11-08 15:45:10,[],[]
cryptomiester,1723063910750629962,"its window.solana but it has since been deprecated in favor of wallet names (window.phantom, etc)

on solana we have @solana/web3.js it doesnt have functionalities like ethers that's when you would use @coral-xyz/anchor",https://twitter.com/cryptomiester/status/1723063910750629962,2023-11-10T19:43:43.000Z,2023-11-10 19:43:43,[],[]
Sinan72787121,1722313325030113583,bu eğitimmi oluyor eğitim solidty ether.js web3.js,https://twitter.com/Sinan72787121/status/1722313325030113583,2023-11-08T18:01:10.000Z,2023-11-08 18:01:10,[],[]
